iid,pid,match,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
117,129,0,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3
117,130,0,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3
117,131,0,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3
119,122,0,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,123,0,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,124,0,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,125,1,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,126,0,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,127,1,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,128,1,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,129,1,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,130,1,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
119,131,0,5,8,9,9,9,5,8,10,9,5,10,9,10,10,7,8
120,122,1,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,123,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,124,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,125,1,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,126,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,127,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,128,1,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,129,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,130,1,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
120,131,0,4,4,8,7,5,3,1,5,10,6,10,9,6,8,3,5
121,122,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,123,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,124,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,125,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,126,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,127,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,128,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,129,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,130,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
121,131,0,2,6,10,6,10,6,4,7,7,8,10,10,10,10,10,4
122,112,1,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,113,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,114,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,115,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,116,1,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,117,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,119,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,120,1,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
122,121,0,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4
123,112,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,113,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,114,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,115,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,116,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,117,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,119,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,120,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
123,121,0,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5
124,112,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,113,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,114,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,115,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,116,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,117,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,119,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,120,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
124,121,0,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7
125,112,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,113,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,114,0,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,115,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,116,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,117,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,119,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,120,1,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
125,121,0,1,9,10,9,10,1,1,10,9,2,9,9,9,9,10,7
126,112,1,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,113,1,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,114,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,115,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,116,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,117,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,119,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,120,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
126,121,0,8,7,8,8,7,5,2,7,10,5,8,8,9,10,6,7
127,112,1,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,113,0,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,114,0,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,115,1,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,116,1,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,117,0,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,119,1,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,120,0,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
127,121,0,8,8,8,5,3,5,5,6,1,7,1,5,8,7,5,10
128,112,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,113,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,114,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,115,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,116,0,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,117,0,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,119,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,120,1,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
128,121,0,7,7,6,4,4,8,7,3,5,3,4,8,10,10,2,2
129,112,1,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,113,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,114,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,115,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,116,1,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,117,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,119,1,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,120,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
129,121,0,4,7,9,4,5,9,2,6,9,4,4,7,6,6,4,6
130,112,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,113,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,114,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,115,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,116,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,117,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,119,1,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,120,1,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
130,121,0,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2
131,112,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,113,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,114,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,115,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,116,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,117,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,119,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,120,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
131,121,0,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3
132,137,0,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10
132,138,0,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10
132,139,0,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10
132,140,1,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10
132,141,0,2,10,5,7,7,9,1,1,5,9,5,10,3,10,1,10
133,137,0,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6
133,138,0,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6
133,139,0,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6
133,140,0,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6
133,141,0,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6
134,137,1,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8
134,138,0,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8
134,139,0,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8
134,140,0,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8
134,141,0,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8
135,137,0,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9
135,138,0,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9
135,139,0,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9
135,140,1,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9
135,141,1,1,1,1,9,9,10,1,7,7,1,8,7,10,10,2,9
137,132,0,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3
137,133,0,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3
137,134,1,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3
137,135,0,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3
137,136,0,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3
138,132,0,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2
138,133,0,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2
138,134,0,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2
138,135,0,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2
138,136,1,2,9,8,6,6,1,7,7,9,9,4,9,2,9,6,2
139,132,0,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8
139,133,0,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8
139,134,0,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8
139,135,0,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8
139,136,0,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8
140,132,1,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3
140,133,0,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3
140,134,0,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3
140,135,1,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3
140,136,0,6,8,9,5,5,5,5,7,9,6,7,6,4,5,4,3
141,132,0,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6
141,133,0,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6
141,134,0,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6
141,135,1,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6
141,136,0,10,3,9,5,5,7,5,7,3,8,9,10,8,9,6,6
142,158,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,159,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,160,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,161,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,162,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,163,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,164,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,165,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,166,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,167,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,168,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,169,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,170,0,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,171,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,172,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
142,173,1,6,6,6,5,5,6,14,7,6,6,6,6,6,8,6,6
143,158,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,159,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,160,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,161,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,162,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,163,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,164,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,165,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,166,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,167,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,168,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,169,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,170,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,171,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,172,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
143,173,0,5,6,8,9,9,6,4,8,9,5,7,7,7,7,6,4
144,158,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,159,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,160,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,161,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,162,1,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,163,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,164,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,165,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,166,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,167,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,168,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,169,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,170,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,171,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,172,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
144,173,0,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4
145,158,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,159,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,160,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,161,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,162,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,163,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,164,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,165,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,166,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,167,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,168,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,169,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,170,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,171,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,172,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
145,173,0,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2
146,158,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,159,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,160,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,161,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,162,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,163,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,164,1,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,165,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,166,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,167,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,168,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,169,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,170,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,171,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,172,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
146,173,0,2,5,5,8,8,3,1,3,10,8,8,8,5,8,8,3
147,158,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,159,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,160,1,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,161,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,162,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,163,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,164,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,165,1,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,166,1,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,167,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,168,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,169,1,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,170,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,171,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,172,1,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
147,173,0,7,8,9,9,9,5,2,8,10,8,9,8,6,6,7,10
148,158,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,159,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,160,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,161,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,162,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,163,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,164,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,165,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,166,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,167,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,168,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,169,1,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,170,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,171,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,172,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
148,173,0,4,6,9,9,9,5,2,1,10,10,9,9,5,7,9,7
149,158,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,159,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,160,1,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,161,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,162,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,163,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,164,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,165,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,166,1,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,167,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,168,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,169,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,170,0,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,171,1,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,172,1,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
149,173,1,4,5,8,8,8,8,3,6,6,6,5,8,7,10,9,8
150,158,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,159,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,160,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,161,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,162,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,163,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,164,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,165,1,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,166,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,167,1,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,168,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,169,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,170,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,171,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,172,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
150,173,0,1,3,5,3,3,9,1,5,7,1,1,7,5,4,2,10
151,158,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,159,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,160,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,161,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,162,1,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,163,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,164,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,165,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,166,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,167,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,168,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,169,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,170,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,171,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,172,0,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
151,173,1,1,8,10,9,8,8,4,1,8,1,9,8,9,10,7,7
152,158,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,159,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,160,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,161,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,162,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,163,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,164,1,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,165,1,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,166,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,167,1,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,168,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,169,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,170,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,171,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,172,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
152,173,0,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1
153,158,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,159,1,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,160,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,161,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,162,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,163,1,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,164,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,165,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,166,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,167,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,168,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,169,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,170,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,171,1,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,172,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
153,173,0,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5
154,158,0,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
154,159,0,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
154,160,0,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
154,161,1,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
154,162,0,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
154,163,1,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2
